"year","SSB","SSB_sd","Recruit","Recruit_sd","SPR","SPR_sd","F","F_sd","Depletion","Depletion_sd","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","SSBmsy","MSY","Fmsy","max_grad","LN_R0","Selex_peak","Selex_shape","SSB0"
33,138754,807.024,21634,325.415,0.574052,0.000935489,0.0384856,0.000259903,0.855599,0.00160191,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
34,134072,800.375,21541.5,324.066,0.54036,0.0009841,0.0433087,0.000300076,0.826731,0.00163428,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
35,129069,792.738,21436.2,322.577,0.509648,0.00102996,0.0480946,0.00034271,0.795879,0.00167313,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
36,123827,784.165,21318,320.953,0.481565,0.00107484,0.0528422,0.000388055,0.763555,0.00171772,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
37,118425,774.744,21186.7,319.203,0.455814,0.00112005,0.0575508,0.000436362,0.730245,0.00176698,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
38,112936,764.59,21042.3,317.334,0.432138,0.00116661,0.0622196,0.000487876,0.696396,0.00181967,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
39,107425,753.838,20884.9,315.357,0.410314,0.00121524,0.0668478,0.000542853,0.662414,0.00187459,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
40,101950,742.645,20714.3,313.286,0.390151,0.00126652,0.0714346,0.000601553,0.628654,0.00193066,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
41,96560.3,731.177,20530.6,311.135,0.371482,0.0013209,0.0759795,0.000664254,0.595421,0.00198699,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
42,91297.8,719.608,20334,308.92,0.354159,0.00137874,0.0804818,0.000731257,0.562971,0.00204297,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
43,86195.5,708.116,20124.7,306.663,0.338054,0.0014404,0.0849413,0.000802891,0.531509,0.00209823,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
44,81279.3,696.876,19902.9,304.386,0.323053,0.0015062,0.0893573,0.000879524,0.501194,0.00215265,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
45,76568.3,686.063,19669.2,302.114,0.309057,0.00157653,0.0937299,0.000961573,0.472145,0.00220632,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
46,72075.3,675.843,19423.8,299.878,0.295976,0.0016518,0.0980587,0.00104952,0.444439,0.00225955,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
47,67807.8,666.379,19167.3,297.711,0.28373,0.00173252,0.102344,0.0011439,0.418124,0.00231279,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
48,63768.6,657.825,18900.4,295.649,0.272249,0.00181926,0.106585,0.00124538,0.393217,0.00236664,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
49,59956.6,650.327,18623.5,293.733,0.261471,0.00191272,0.110783,0.00135471,0.369711,0.0024218,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
50,56367.8,644.026,18337.4,292.009,0.251337,0.00201368,0.114938,0.00147276,0.347582,0.00247903,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
51,52995.6,639.055,18042.8,290.525,0.241796,0.00212309,0.11905,0.00160058,0.326788,0.00253918,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
52,49831.8,635.543,17740.3,289.336,0.232804,0.00224199,0.12312,0.00173939,0.307278,0.00260313,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
53,46866.5,633.616,17430.5,288.503,0.224317,0.00237162,0.127149,0.00189063,0.288994,0.0026718,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
54,44089.5,633.395,17114.3,288.098,0.216298,0.00251337,0.131136,0.00205597,0.27187,0.00274613,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
55,41489.9,635.004,16792.1,288.206,0.208714,0.00266881,0.135082,0.00223741,0.25584,0.00282709,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
56,39056.6,638.567,16464.6,288.932,0.208714,0.00289231,0.134786,0.00236354,0.240835,0.00291568,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
57,36962.2,644.267,16160,290.329,0.208714,0.00312346,0.134525,0.00249239,0.22792,0.00300853,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
58,35156.9,652.105,15878.8,292.373,0.208714,0.00336321,0.134303,0.00262475,0.216789,0.00310685,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
59,33596.1,662.147,15620.3,295.049,0.208714,0.0036133,0.134116,0.00276163,0.207164,0.00321217,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
60,32239.7,674.503,15382.9,298.358,0.208713,0.0038758,0.133957,0.00290409,0.1988,0.00332619,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
61,31052.7,689.263,15164.7,302.32,0.208713,0.00415261,0.133816,0.00305311,0.191481,0.0034504,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
62,30005.8,706.466,14963.5,306.967,0.217046,0.00453569,0.129093,0.00309928,0.185025,0.00358581,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
63,29232.7,726.194,14809.5,312.005,0.225905,0.00492135,0.124404,0.00312829,0.180258,0.00372955,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
64,28695,748.251,14699.4,317.283,0.235334,0.00530695,0.119742,0.00314028,0.176942,0.00388143,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
65,28361.3,772.509,14629.8,322.67,0.245384,0.00569041,0.115095,0.00313546,0.174885,0.00404148,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
66,28205.6,798.889,14597,328.066,0.256113,0.0060695,0.11045,0.00311392,0.173925,0.0042099,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
67,28207.1,827.296,14597.3,333.379,0.267583,0.00644106,0.105795,0.00307569,0.173934,0.0043867,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
68,28349.9,857.573,14627.4,338.516,0.279866,0.00680086,0.101122,0.00302081,0.174815,0.00457133,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
69,28623.4,889.501,14684.5,343.376,0.293042,0.00714373,0.0964281,0.00294942,0.176501,0.00476276,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
70,29020.9,922.832,14766.4,347.859,0.307201,0.00746392,0.0917099,0.00286186,0.178952,0.00495968,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
71,29539.2,957.307,14871.1,351.871,0.322446,0.00775519,0.086966,0.00275864,0.182148,0.00516058,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
72,30177.4,992.667,14997.1,355.332,0.338891,0.00801096,0.0821954,0.00264054,0.186084,0.00536393,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
73,30936.8,1028.65,15142.8,358.176,0.35667,0.00822434,0.0773963,0.00250856,0.190766,0.0055681,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
74,31820,1064.98,15306.9,360.358,0.375934,0.00838816,0.0725669,0.00236394,0.196212,0.00577137,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
75,32831.1,1101.39,15487.9,361.849,0.396855,0.00849497,0.0677055,0.00220813,0.202447,0.00597195,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
76,33975.6,1137.58,15684.5,362.647,0.419638,0.00853701,0.0628095,0.00204274,0.209504,0.0061679,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
77,35260,1173.23,15895.4,362.768,0.44451,0.0085062,0.0578778,0.00186962,0.217424,0.00635716,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
78,36692.1,1208.02,16119.1,362.253,0.471746,0.00839411,0.0529081,0.00169067,0.226255,0.00653754,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
79,38281,1241.61,16354.4,361.154,0.501663,0.0081919,0.0478985,0.00150793,0.236053,0.00670674,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
80,40037.4,1273.66,16599.8,359.528,0.534634,0.00789012,0.0428476,0.00132348,0.246883,0.00686239,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
81,41973.2,1303.81,16854,357.435,0.534635,0.00770595,0.0429248,0.00129547,0.25882,0.00700209,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
82,43860.1,1331.52,17086.9,355.462,0.534634,0.00753313,0.0429922,0.0012687,0.270455,0.00712805,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
83,45688.4,1356.77,17299.7,353.609,0.534635,0.00737001,0.0430497,0.00124298,0.281729,0.00724037,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
84,47452.1,1379.48,17493.9,351.863,0.534635,0.00721456,0.0430989,0.00121816,0.292605,0.00733874,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
85,49148.5,1399.53,17671.3,350.203,0.534635,0.00706486,0.043142,0.00119412,0.303065,0.0074225,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
86,50777.8,1416.82,17833.6,348.606,0.534635,0.00691964,0.043181,0.0011708,0.313112,0.00749106,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
87,52341.2,1431.34,17982.4,347.058,0.534634,0.00677822,0.0432171,0.00114813,0.322753,0.00754425,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
88,53839.9,1443.14,18119.1,345.553,0.534634,0.00664036,0.0432509,0.00112608,0.331994,0.00758239,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
89,55274.7,1452.35,18244.8,344.091,0.534635,0.00650602,0.0432824,0.00110462,0.340841,0.00760622,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
90,56646.3,1459.13,18360.6,342.673,0.534634,0.00637528,0.0433121,0.00108376,0.349299,0.00761669,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
91,57954.9,1463.65,18467.2,341.303,0.534634,0.00624819,0.0433397,0.00106349,0.357368,0.00761484,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
92,59201,1466.11,18565.4,339.985,0.534634,0.0061248,0.0433654,0.0010438,0.365052,0.00760178,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
93,60385.3,1466.67,18656,338.722,0.534634,0.00600514,0.0433893,0.00102468,0.372355,0.00757856,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
94,61508.6,1465.49,18739.4,337.507,0.534634,0.00588917,0.0434113,0.00100614,0.379282,0.00754618,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
95,62572.1,1462.75,18816.2,336.318,0.534635,0.0057768,0.0434315,0.000988146,0.385839,0.00750557,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
96,63577,1458.57,18887.1,335.146,0.534634,0.00566795,0.0434503,0.000970698,0.392036,0.00745759,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
97,64525.1,1453.11,18952.3,333.346,0.534634,0.00556244,0.0434675,0.00095377,0.397882,0.00740299,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
98,65418,1446.46,19012.4,332.326,0.534634,0.00546012,0.0434833,0.000937343,0.403388,0.00734247,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
99,66257.9,1438.74,19067.9,331.436,0.534634,0.00536082,0.0434978,0.0009214,0.408567,0.00727661,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
100,67046.7,1430.04,19119.8,330.554,0.534634,0.00526439,0.0435113,0.000905928,0.413432,0.00720602,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,48391.5,4676.62,0.0741219,0.000472652,9.99999,42,5.1,81085.5
1,162163,NA,22024.9,NA,0.9875659,NA,0.00075631,NA,1,0,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
2,162037,NA,22023.1,NA,0.9855174,NA,0.000882293,NA,0.999223,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
3,161893,NA,22021,NA,0.9834756,NA,0.00100825,NA,0.998332,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
4,161731,NA,22018.6,NA,0.9814405,NA,0.00113418,NA,0.997335,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
5,161554,NA,22016,NA,0.9794121,NA,0.00126008,NA,0.99624,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
6,161362,NA,22013.2,NA,0.9773903,NA,0.00138597,NA,0.995057,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
7,161157,NA,22010.2,NA,0.9753752,NA,0.00151182,NA,0.993792,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
8,160940,NA,22007,NA,0.9733666,NA,0.00163766,NA,0.992454,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
9,160712,NA,22003.6,NA,0.9713646,NA,0.00176346,NA,0.991048,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
10,160474,NA,22000.1,NA,0.9693691,NA,0.00188925,NA,0.989581,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
11,160226,NA,21996.5,NA,0.9673802,NA,0.002015,NA,0.988056,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
12,159971,NA,21992.6,NA,0.9653977,NA,0.00214073,NA,0.98648,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
13,159707,NA,21988.7,NA,0.9634215,NA,0.00226644,NA,0.984856,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
14,159437,NA,21984.6,NA,0.9614519,NA,0.00239212,NA,0.983189,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
15,159160,NA,21980.5,NA,0.9594886,NA,0.00251778,NA,0.981481,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
16,158877,NA,21976.2,NA,0.9575317,NA,0.00264341,NA,0.979737,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
17,158589,NA,21971.9,NA,0.955581,NA,0.00276902,NA,0.977959,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
18,158296,NA,21967.4,NA,0.9536367,NA,0.00289459,NA,0.976151,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
19,157998,NA,21962.9,NA,0.9516987,NA,0.00302015,NA,0.974314,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
20,157696,NA,21958.3,NA,0.9497668,NA,0.00314567,NA,0.972452,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
21,157390,NA,21953.6,NA,0.9478411,NA,0.00327118,NA,0.970567,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
22,157081,NA,21948.8,NA,0.9459217,NA,0.00339665,NA,0.96866,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
23,156769,NA,21944,NA,0.9440083,NA,0.00352211,NA,0.966735,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
24,156454,NA,21939.2,NA,0.9421012,NA,0.00364753,NA,0.964792,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
25,156136,NA,21934.2,NA,0.9402,NA,0.00377293,NA,0.962833,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
26,155816,NA,21929.2,NA,0.9402,NA,0.00377279,NA,0.96086,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
27,155514,NA,21924.5,NA,0.868275,NA,0.00882366,NA,0.958999,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
28,154423,NA,21907.3,NA,0.804661,NA,0.0138469,NA,0.952267,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
29,152573,NA,21877.6,NA,0.748083,NA,0.0188404,NA,0.940859,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
30,150013,NA,21835.4,NA,0.697507,NA,0.0238027,NA,0.925072,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
31,146805,NA,21780.8,NA,0.652087,NA,0.028732,NA,0.905291,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
32,143023,NA,21713.6,NA,0.611127,NA,0.033627,NA,0.881972,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
33,138749,NA,21633.8,NA,0.574045,NA,0.0384867,NA,0.855616,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
34,134068,NA,21541.3,NA,0.540353,NA,0.0433099,NA,0.826748,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
35,129065,NA,21435.9,NA,0.509641,NA,0.0480959,NA,0.795896,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
36,123823,NA,21317.7,NA,0.481558,NA,0.0528437,NA,0.763571,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
37,118421,NA,21186.5,NA,0.455807,NA,0.0575524,NA,0.730261,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
38,112932,NA,21042.1,NA,0.432131,NA,0.0622212,NA,0.696412,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
39,107422,NA,20884.6,NA,0.410307,NA,0.0668496,NA,0.662429,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
40,101947,NA,20714,NA,0.390144,NA,0.0714365,NA,0.628668,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
41,96557.6,NA,20530.4,NA,0.371475,NA,0.0759815,NA,0.595435,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
42,91295.3,NA,20333.8,NA,0.354152,NA,0.080484,NA,0.562984,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
43,86193.1,NA,20124.5,NA,0.338047,NA,0.0849435,NA,0.531521,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
