"year","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","max_grad","variable","estimate","sd"
51,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
51,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",49831.8,635.543
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",17740.3,289.336
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.232804,0.00224199
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.12312,0.00173939
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.307278,0.00260313
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
52,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",46866.5,633.616
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",17430.5,288.503
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.224317,0.00237162
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.127149,0.00189063
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.288994,0.0026718
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
53,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",44089.5,633.395
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",17114.3,288.098
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.216298,0.00251337
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.131136,0.00205597
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.27187,0.00274613
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
54,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",41489.9,635.004
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",16792.1,288.206
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.208714,0.00266881
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.135082,0.00223741
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.25584,0.00282709
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
55,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",39056.6,638.567
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",16464.6,288.932
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.208714,0.00289231
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.134786,0.00236354
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.240835,0.00291568
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
56,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",36962.2,644.267
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",16160,290.329
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.208714,0.00312346
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.134525,0.00249239
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.22792,0.00300853
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
57,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",35156.9,652.105
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15878.8,292.373
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.208714,0.00336321
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.134303,0.00262475
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.216789,0.00310685
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
58,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",33596.1,662.147
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15620.3,295.049
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.208714,0.0036133
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.134116,0.00276163
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.207164,0.00321217
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
59,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",32239.7,674.503
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15382.9,298.358
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.208713,0.0038758
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.133957,0.00290409
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.1988,0.00332619
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
60,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",31052.7,689.263
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",15164.7,302.32
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.208713,0.00415261
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.133816,0.00305311
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.191481,0.0034504
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
61,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",30005.8,706.466
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14963.5,306.967
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.217046,0.00453569
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.129093,0.00309928
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.185025,0.00358581
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
62,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",29232.7,726.194
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14809.5,312.005
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.225905,0.00492135
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.124404,0.00312829
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.180258,0.00372955
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
63,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",28695,748.251
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14699.4,317.283
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.235334,0.00530695
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.119742,0.00314028
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.176942,0.00388143
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
64,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",28361.3,772.509
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14629.8,322.67
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.245384,0.00569041
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.115095,0.00313546
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.174885,0.00404148
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
65,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",28205.6,798.889
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14597,328.066
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.256113,0.0060695
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.11045,0.00311392
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.173925,0.0042099
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
66,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",28207.1,827.296
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14597.3,333.379
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.267583,0.00644106
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.105795,0.00307569
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.173934,0.0043867
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
67,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",28349.9,857.573
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14627.4,338.516
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.279866,0.00680086
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.101122,0.00302081
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.174815,0.00457133
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
68,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",28623.4,889.501
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14684.5,343.376
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.293042,0.00714373
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0964281,0.00294942
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.176501,0.00476276
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
69,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB0",81085.5,NA
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSB",29020.9,922.832
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Recruit",14766.4,347.859
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SPR",0.307201,0.00746392
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"F",0.0917099,0.00286186
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Depletion",0.178952,0.00495968
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"SSBmsy",48391.5,NA
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"MSY",4676.62,NA
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Fmsy",0.0741219,NA
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"LN_R0",9.99999,NA
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_peak",42,NA
70,"long_fast",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000472652,"Selex_shape",5.1,NA
