"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"67","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Recruit",100,0.688084744464178,0.69470798045411,1
"68","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_ascend",100,0.00164803921568632,0.00943333333333331,1
"69","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_peak",100,0.00152142857142858,0.0105190476190476,1
"70","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SPR",100,-0.0320058282535628,0.12562448913936,1
"71","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB",100,-0.0443386765102425,0.226477722887896,1
"72","long_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB0",100,0.184201439203813,0.190528016377572,1
"73","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Depletion",100,0.265973492444839,0.514779902590579,1
"74","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","F",100,-0.179361836553695,0.470803944459542,1
"75","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","OFL",100,0.262403668945894,0.536322202073683,1
"76","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Recruit",100,0.660758547784881,0.749587363392079,1
"77","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Selex_ascend",100,-0.057342156862745,0.109501960784314,1
"78","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Selex_peak",100,-0.0229904761904762,0.106285714285714,1
"79","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SPR",100,0.13098920665367,0.282269983019936,1
"80","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB",100,0.275068052834828,0.60413095654244,1
"81","long_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB0",100,0.0646094923073575,0.149545817408405,1
"82","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","Depletion",100,0.149434345725105,0.255618212435537,1
"83","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","F",100,-0.129087216097946,0.24781739256667,1
"84","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","OFL",100,0.192269278299109,0.313298411900372,1
"85","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","Recruit",100,0.659276768178314,0.743256060747342,1
"86","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","Selex_ascend",100,0.00306666666666673,0.0293196078431373,1
"87","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","Selex_peak",100,0.0129273809523809,0.0450130952380953,1
"88","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","SPR",100,0.0869579743412365,0.163548086598327,1
"89","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","SSB",100,0.218579240908985,0.304264319560159,1
"90","long_slow","R_biasadjusted","HighSigmaR","L10","N50","F1","SSB0",100,0.0188098365950565,0.121855053275257,1
"91","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Depletion",100,0.197470668716988,0.283121032652868,1
"92","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","F",100,-0.149019729026497,0.250967227443411,1
"93","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","OFL",100,0.187908319928623,0.286695288255131,1
"94","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Recruit",100,0.586393694605487,0.705252335862119,1
