"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","label","mre","mare","n_nonconverge"
"171","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","F",100,"L75_N200",-0.237988909994894,0.258873394592118,0
"172","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","Fraction of unfished",100,"L75_N200",0.0265986889703566,0.21227714771693,0
"173","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","LN_R0",100,"L75_N200",0.02588,0.02588,0
"174","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","OFL",100,"L75_N200",0.289151719130272,0.305429545071296,0
"175","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","Recruit",100,"L75_N200",0.848953130446323,0.848953130446323,0
"176","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","Selex_ascend",100,"L75_N200",-0.0202392156862744,0.0202392156862744,0
"177","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","Selex_peak",100,"L75_N200",-0.0323119047619048,0.0323119047619048,0
"178","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","SPR",100,"L75_N200",0.132813479052142,0.143658220437418,0
"179","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","SSB",100,"L75_N200",0.317567882463722,0.32900623990682,0
"180","long_fast","R_unadjusted_change_CV_0.075","HighSigmaR","L75","N200","F1","SSB0",100,"L75_N200",0.27690799331578,0.27690799331578,0
"181","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","F",100,"perfect",1.93536465054854,1.93536465054854,0
"182","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","Fraction of unfished",100,"perfect",-0.570180423316071,0.570180423316071,0
"183","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","LN_R0",100,"perfect",-0.0292085,0.0292085,0
"184","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","OFL",100,"perfect",-0.672094331514345,0.672094331514345,0
"185","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","Recruit",100,"perfect",-0.379306020926893,0.45780447377994,0
"186","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","Selex_ascend",100,"perfect",0.0356598039215687,0.0356598039215687,0
"187","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","Selex_peak",100,"perfect",0.064672619047619,0.064672619047619,0
"188","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","SPR",100,"perfect",-0.552612333227966,0.552612333227966,0
"189","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","SSB",100,"perfect",-0.6713448155876,0.6713448155876,0
"190","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L100","perfect","F1","SSB0",100,"perfect",-0.239222928600938,0.239222928600938,0
"191","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L20","N200","F1","F",100,"L20_N200",0.377798232203545,0.402154292010139,0
"192","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L20","N200","F1","Fraction of unfished",100,"L20_N200",-0.457182454262929,0.457182454262929,0
"193","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L20","N200","F1","LN_R0",100,"L20_N200",0.025855,0.025855,0
"194","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L20","N200","F1","OFL",100,"L20_N200",-0.255672199792035,0.319649693707398,0
"195","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L20","N200","F1","Recruit",100,"L20_N200",0.518634622048203,0.578761722087008,0
"196","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L20","N200","F1","Selex_ascend",100,"L20_N200",0.0436068627450981,0.0436068627450981,0
"197","long_fast","R_unadjusted_change_CV_0.125","HighSigmaR","L20","N200","F1","Selex_peak",100,"L20_N200",0.0943202380952381,0.0943202380952381,0
