"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"96","long_fast","R_unadjusted","HighSigmaR","L2","N200","F1","SPR",100,0.0161380525478034,0.174454817006679,1
"97","long_fast","R_unadjusted","HighSigmaR","L2","N200","F1","SSB",100,0.0154794539520699,0.379078460665063,1
"98","long_fast","R_unadjusted","HighSigmaR","L2","N200","F1","SSB0",100,0.414230482262769,0.414230482262769,1
"99","long_fast","R_unadjusted","HighSigmaR","L20","N200","F1","Depletion",100,-0.0825766408082546,0.181553584934163,1
"100","long_fast","R_unadjusted","HighSigmaR","L20","N200","F1","F",100,-0.276978056753664,0.299853692442253,1
"101","long_fast","R_unadjusted","HighSigmaR","L20","N200","F1","OFL",100,0.397574641797872,0.413848057640119,1
"102","long_fast","R_unadjusted","HighSigmaR","L20","N200","F1","Recruit",100,0.874175014125609,0.874175014125609,1
"103","long_fast","R_unadjusted","HighSigmaR","L20","N200","F1","SPR",100,0.166103356108911,0.178851257956333,1
"104","long_fast","R_unadjusted","HighSigmaR","L20","N200","F1","SSB",100,0.364165825970812,0.386103265638827,1
"105","long_fast","R_unadjusted","HighSigmaR","L20","N200","F1","SSB0",100,0.440332237795441,0.440332237795441,1
"106","long_fast","R_unadjusted","HighSigmaR","L20","N200","F2","Depletion",100,-0.0171886934675375,0.13175969038504,1
"107","long_fast","R_unadjusted","HighSigmaR","L20","N200","F2","F",100,-0.324889188677593,0.327955102140876,1
"108","long_fast","R_unadjusted","HighSigmaR","L20","N200","F2","OFL",100,0.49388413321968,0.49388413321968,1
"109","long_fast","R_unadjusted","HighSigmaR","L20","N200","F2","Recruit",100,1.32219861802145,1.32219861802145,1
"110","long_fast","R_unadjusted","HighSigmaR","L20","N200","F2","SPR",100,0.110403250752229,0.112374511402941,1
"111","long_fast","R_unadjusted","HighSigmaR","L20","N200","F2","SSB",100,0.484619479243223,0.484619479243223,1
"112","long_fast","R_unadjusted","HighSigmaR","L20","N200","F2","SSB0",100,0.511663470491389,0.511663470491389,1
"113","long_fast","R_unadjusted","HighSigmaR","L5","N200","F1","Depletion",100,-0.205351056340102,0.278881568808625,1
"114","long_fast","R_unadjusted","HighSigmaR","L5","N200","F1","F",100,-0.144775217113631,0.36155089258418,1
"115","long_fast","R_unadjusted","HighSigmaR","L5","N200","F1","OFL",100,0.170958286293617,0.363692888465111,1
"116","long_fast","R_unadjusted","HighSigmaR","L5","N200","F1","Recruit",100,0.770829850300137,0.770867955131839,1
"117","long_fast","R_unadjusted","HighSigmaR","L5","N200","F1","SPR",100,0.0771467369448803,0.209116652981369,1
"118","long_fast","R_unadjusted","HighSigmaR","L5","N200","F1","SSB",100,0.159081079569289,0.39256317750392,1
