"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","label","mre","mare","n_nonconverge"
"436","long_slow","R_biasadjusted","LowSigmaR","L20","N50","Fraction of unfished",100,"L20_N50",0.0435159516828608,0.123749431831289,0
"437","long_slow","R_biasadjusted","LowSigmaR","L20","N50","OFL",100,"L20_N50",0.0226720561367014,0.157233858623859,0
"438","long_slow","R_biasadjusted","LowSigmaR","L20","N50","Recruit",100,"L20_N50",0.131810823139867,0.263786813389121,0
"439","long_slow","R_biasadjusted","LowSigmaR","L20","N50","SPR",100,"L20_N50",0.0133865401547074,0.0863398921451482,0
"440","long_slow","R_biasadjusted","LowSigmaR","L20","N50","SSB",100,"L20_N50",0.0296097921391148,0.158539852545537,0
"441","long_slow","R_biasadjusted","LowSigmaR","L20","N50","SSB0",100,"L20_N50",0.00186861404157805,0.0425755377061459,0
"442","long_slow","R_biasadjusted","LowSigmaR","L20","Ndecline","F",100,"L20_Ndecline",-0.0787004524835372,0.129335599366955,0
"443","long_slow","R_biasadjusted","LowSigmaR","L20","Ndecline","Fraction of unfished",100,"L20_Ndecline",0.0884244984724615,0.128824083390026,0
"444","long_slow","R_biasadjusted","LowSigmaR","L20","Ndecline","OFL",100,"L20_Ndecline",0.0954443661374497,0.14520966214196,0
"445","long_slow","R_biasadjusted","LowSigmaR","L20","Ndecline","Recruit",100,"L20_Ndecline",0.134036256526726,0.303493062544853,0
"446","long_slow","R_biasadjusted","LowSigmaR","L20","Ndecline","SPR",100,"L20_Ndecline",0.0529831064084021,0.0801914973901014,0
"447","long_slow","R_biasadjusted","LowSigmaR","L20","Ndecline","SSB",100,"L20_Ndecline",0.101730031616422,0.150089994143504,0
"448","long_slow","R_biasadjusted","LowSigmaR","L20","Ndecline","SSB0",100,"L20_Ndecline",0.0145789691297859,0.0515286213488152,0
"449","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F",100,"L75_N200",0.047279226176733,0.105406667456945,0
"450","long_slow","R_biasadjusted","LowSigmaR","L75","N200","Fraction of unfished",100,"L75_N200",-0.036363081795205,0.0826479399353189,0
"451","long_slow","R_biasadjusted","LowSigmaR","L75","N200","OFL",100,"L75_N200",-0.0472509820446499,0.106288209442668,0
"452","long_slow","R_biasadjusted","LowSigmaR","L75","N200","Recruit",100,"L75_N200",0.0674259761478998,0.258004996368844,0
"453","long_slow","R_biasadjusted","LowSigmaR","L75","N200","SPR",100,"L75_N200",-0.027696764354443,0.0626444484623608,0
"454","long_slow","R_biasadjusted","LowSigmaR","L75","N200","SSB",100,"L75_N200",-0.047471233073325,0.105319338348737,0
"455","long_slow","R_biasadjusted","LowSigmaR","L75","N200","SSB0",100,"L75_N200",-0.0111326561349296,0.0432278059848335,0
"456","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F",100,"L75_N50",-0.113742282038052,0.146074425142307,0
"457","long_slow","R_biasadjusted","LowSigmaR","L75","N50","Fraction of unfished",100,"L75_N50",0.131368889102744,0.161018892749962,0
"458","long_slow","R_biasadjusted","LowSigmaR","L75","N50","OFL",100,"L75_N50",0.143163581772231,0.165122885955864,0
"459","long_slow","R_biasadjusted","LowSigmaR","L75","N50","Recruit",100,"L75_N50",0.138032339325247,0.301166054109752,0
"460","long_slow","R_biasadjusted","LowSigmaR","L75","N50","SPR",100,"L75_N50",0.0774636815294637,0.0923025674485882,0
"461","long_slow","R_biasadjusted","LowSigmaR","L75","N50","SSB",100,"L75_N50",0.161698167144466,0.178823326296444,0
"462","long_slow","R_biasadjusted","LowSigmaR","L75","N50","SSB0",100,"L75_N50",0.0256079724478214,0.0473034805585111,0
"463","long_slow","R_unadjusted","HighSigmaR","L100","perfect","F",100,"data-rich",0.00458672487941766,0.0224315086375791,0
"464","long_slow","R_unadjusted","HighSigmaR","L100","perfect","F",100,"perfect",-0.121169398061327,0.139540007145696,0
"465","long_slow","R_unadjusted","HighSigmaR","L100","perfect","Fraction of unfished",100,"data-rich",-0.0758939458312388,0.0927491765991484,0
"466","long_slow","R_unadjusted","HighSigmaR","L100","perfect","Fraction of unfished",100,"perfect",0.0306036560649775,0.167171431275528,0
"467","long_slow","R_unadjusted","HighSigmaR","L100","perfect","OFL",100,"data-rich",-0.0040299699818276,0.024992563233666,0
"468","long_slow","R_unadjusted","HighSigmaR","L100","perfect","OFL",100,"perfect",0.146188409744311,0.166439126852005,0
"469","long_slow","R_unadjusted","HighSigmaR","L100","perfect","Recruit",100,"data-rich",0.52652269648258,0.564052956365608,0
"470","long_slow","R_unadjusted","HighSigmaR","L100","perfect","Recruit",100,"perfect",0.588839429524089,0.606497558319423,0
"471","long_slow","R_unadjusted","HighSigmaR","L100","perfect","SPR",100,"data-rich",-0.0022414077730959,0.0131792025658765,0
"472","long_slow","R_unadjusted","HighSigmaR","L100","perfect","SPR",100,"perfect",0.0748577133513616,0.0857129661656501,0
"473","long_slow","R_unadjusted","HighSigmaR","L100","perfect","SSB",100,"data-rich",-0.00328501178064257,0.0212383742070544,0
"474","long_slow","R_unadjusted","HighSigmaR","L100","perfect","SSB",100,"perfect",0.140015297997412,0.160662381093184,0
"475","long_slow","R_unadjusted","HighSigmaR","L100","perfect","SSB0",100,"data-rich",0.0795148819102356,0.101877547654526,0
"476","long_slow","R_unadjusted","HighSigmaR","L100","perfect","SSB0",100,"perfect",0.134007630221725,0.134007630221725,0
"477","long_slow","R_unadjusted","HighSigmaR","L1","N200","F",100,"L1_N200",0.117707856383563,0.581363293674466,1
"478","long_slow","R_unadjusted","HighSigmaR","L1","N200","Fraction of unfished",100,"L1_N200",-0.382833282698421,0.497087529347847,1
"479","long_slow","R_unadjusted","HighSigmaR","L1","N200","OFL",100,"L1_N200",-0.166350785191096,0.621252114037207,1
"480","long_slow","R_unadjusted","HighSigmaR","L1","N200","Recruit",100,"L1_N200",0.588659912022849,0.726990898043203,1
"481","long_slow","R_unadjusted","HighSigmaR","L1","N200","SPR",100,"L1_N200",-0.080220976668134,0.389645305326709,1
"482","long_slow","R_unadjusted","HighSigmaR","L1","N200","SSB",100,"L1_N200",-0.232787281629692,0.661176677067083,1
"483","long_slow","R_unadjusted","HighSigmaR","L1","N200","SSB0",100,"L1_N200",0.358550555659272,0.358550555659272,1
"484","long_slow","R_unadjusted","HighSigmaR","L1","N50","F",100,"L1_N50",0.00248807051650233,0.56969460768206,3
"485","long_slow","R_unadjusted","HighSigmaR","L1","N50","Fraction of unfished",100,"L1_N50",-0.253933170502368,0.495631022326674,3
"486","long_slow","R_unadjusted","HighSigmaR","L1","N50","OFL",100,"L1_N50",-0.0119010122345123,0.578994356884316,3
"487","long_slow","R_unadjusted","HighSigmaR","L1","N50","Recruit",100,"L1_N50",0.694137831372718,0.71818443503984,3
"488","long_slow","R_unadjusted","HighSigmaR","L1","N50","SPR",100,"L1_N50",0.0162647003333125,0.362773960757185,3
"489","long_slow","R_unadjusted","HighSigmaR","L1","N50","SSB",100,"L1_N50",-0.0422484853852386,0.618899023222718,3
"490","long_slow","R_unadjusted","HighSigmaR","L1","N50","SSB0",100,"L1_N50",0.330730368671881,0.330730368671881,3
"491","long_slow","R_unadjusted","HighSigmaR","L10","N200","F",100,"L10_N200",-0.0442421004155374,0.259835317212953,0
"492","long_slow","R_unadjusted","HighSigmaR","L10","N200","Fraction of unfished",100,"L10_N200",-0.306697463642287,0.324238838058133,0
"493","long_slow","R_unadjusted","HighSigmaR","L10","N200","OFL",100,"L10_N200",0.0430331921480539,0.273706608962265,0
"494","long_slow","R_unadjusted","HighSigmaR","L10","N200","Recruit",100,"L10_N200",0.853184977179201,0.853184977179201,0
"495","long_slow","R_unadjusted","HighSigmaR","L10","N200","SPR",100,"L10_N200",0.0180688321489215,0.149975826992013,0
"496","long_slow","R_unadjusted","HighSigmaR","L10","N200","SSB",100,"L10_N200",-0.0189103334080259,0.264512701082611,0
"497","long_slow","R_unadjusted","HighSigmaR","L10","N200","SSB0",100,"L10_N200",0.411596745874217,0.411596745874217,0
"498","long_slow","R_unadjusted","HighSigmaR","L10","N50","F",100,"L10_N50",-0.136165202748338,0.265588255143573,0
"499","long_slow","R_unadjusted","HighSigmaR","L10","N50","Fraction of unfished",100,"L10_N50",-0.169477341303646,0.234901954446916,0
"500","long_slow","R_unadjusted","HighSigmaR","L10","N50","OFL",100,"L10_N50",0.176828767529251,0.311249837718682,0
"501","long_slow","R_unadjusted","HighSigmaR","L10","N50","Recruit",100,"L10_N50",1.01811259138199,1.01811259138199,0
"502","long_slow","R_unadjusted","HighSigmaR","L10","N50","SPR",100,"L10_N50",0.0940919596251809,0.157607029432111,0
"503","long_slow","R_unadjusted","HighSigmaR","L10","N50","SSB",100,"L10_N50",0.19674105889178,0.266844495088548,0
"504","long_slow","R_unadjusted","HighSigmaR","L10","N50","SSB0",100,"L10_N50",0.430844100436716,0.430844100436716,0
"505","long_slow","R_unadjusted","HighSigmaR","L20","N200","F",100,"L20_N200",-0.137413267828778,0.246715801378408,0
"506","long_slow","R_unadjusted","HighSigmaR","L20","N200","Fraction of unfished",100,"L20_N200",-0.151037322961083,0.19314553202071,0
"507","long_slow","R_unadjusted","HighSigmaR","L20","N200","OFL",100,"L20_N200",0.158820932211047,0.300452929838671,0
"508","long_slow","R_unadjusted","HighSigmaR","L20","N200","Recruit",100,"L20_N200",0.891647493452452,0.891647493452452,0
"509","long_slow","R_unadjusted","HighSigmaR","L20","N200","SPR",100,"L20_N200",0.0761410445883907,0.155642726872524,0
"510","long_slow","R_unadjusted","HighSigmaR","L20","N200","SSB",100,"L20_N200",0.157954076492449,0.286092741366042,0
"511","long_slow","R_unadjusted","HighSigmaR","L20","N200","SSB0",100,"L20_N200",0.430242799565231,0.430242799565231,0
"512","long_slow","R_unadjusted","HighSigmaR","L20","N50","F",100,"L20_N50",-0.22353957260291,0.284582278921606,0
"513","long_slow","R_unadjusted","HighSigmaR","L20","N50","Fraction of unfished",100,"L20_N50",-0.0897876190427515,0.187204225520996,0
"514","long_slow","R_unadjusted","HighSigmaR","L20","N50","OFL",100,"L20_N50",0.308007409484962,0.339976349039009,0
"515","long_slow","R_unadjusted","HighSigmaR","L20","N50","Recruit",100,"L20_N50",1.02655028732629,1.02655028732629,0
"516","long_slow","R_unadjusted","HighSigmaR","L20","N50","SPR",100,"L20_N50",0.143526743601032,0.167631949248475,0
"517","long_slow","R_unadjusted","HighSigmaR","L20","N50","SSB",100,"L20_N50",0.292396570505926,0.336355227701371,0
"518","long_slow","R_unadjusted","HighSigmaR","L20","N50","SSB0",100,"L20_N50",0.439193592537913,0.439193592537913,0
"519","long_slow","R_unadjusted","HighSigmaR","L20","Ndecline","F",100,"L20_Ndecline",-0.214347977825519,0.269154687454536,0
"520","long_slow","R_unadjusted","HighSigmaR","L20","Ndecline","Fraction of unfished",100,"L20_Ndecline",-0.121896372491555,0.199295041701511,0
"521","long_slow","R_unadjusted","HighSigmaR","L20","Ndecline","OFL",100,"L20_Ndecline",0.288664191215501,0.308098117163653,0
"522","long_slow","R_unadjusted","HighSigmaR","L20","Ndecline","Recruit",100,"L20_Ndecline",0.990651317386035,0.990651317386035,0
"523","long_slow","R_unadjusted","HighSigmaR","L20","Ndecline","SPR",100,"L20_Ndecline",0.142800570718823,0.159445553738758,0
"524","long_slow","R_unadjusted","HighSigmaR","L20","Ndecline","SSB",100,"L20_Ndecline",0.298894773903695,0.343251361740986,0
"525","long_slow","R_unadjusted","HighSigmaR","L20","Ndecline","SSB0",100,"L20_Ndecline",0.45732424548194,0.45732424548194,0
"526","long_slow","R_unadjusted","HighSigmaR","L75","N200","F",100,"L75_N200",-0.0944694279610459,0.208920542024758,0
"527","long_slow","R_unadjusted","HighSigmaR","L75","N200","Fraction of unfished",100,"L75_N200",-0.0973852731914079,0.187924406017433,0
"528","long_slow","R_unadjusted","HighSigmaR","L75","N200","OFL",100,"L75_N200",0.107398084254635,0.210172690455112,0
"529","long_slow","R_unadjusted","HighSigmaR","L75","N200","Recruit",100,"L75_N200",0.594819104177547,0.655247611442512,0
"530","long_slow","R_unadjusted","HighSigmaR","L75","N200","SPR",100,"L75_N200",0.0552245141814982,0.118055664738067,0
"531","long_slow","R_unadjusted","HighSigmaR","L75","N200","SSB",100,"L75_N200",0.101972488709085,0.207689769322739,0
"532","long_slow","R_unadjusted","HighSigmaR","L75","N200","SSB0",100,"L75_N200",0.223389573099288,0.223389573099288,0
"533","long_slow","R_unadjusted","HighSigmaR","L75","N50","F",100,"L75_N50",-0.260175967660625,0.28000720324719,0
"534","long_slow","R_unadjusted","HighSigmaR","L75","N50","Fraction of unfished",100,"L75_N50",0.0434002436238794,0.184993938701538,0
"535","long_slow","R_unadjusted","HighSigmaR","L75","N50","OFL",100,"L75_N50",0.369175995239992,0.369175995239992,0
"536","long_slow","R_unadjusted","HighSigmaR","L75","N50","Recruit",100,"L75_N50",0.956745484959482,0.956745484959482,0
"537","long_slow","R_unadjusted","HighSigmaR","L75","N50","SPR",100,"L75_N50",0.172837989749073,0.188560271366581,0
"538","long_slow","R_unadjusted","HighSigmaR","L75","N50","SSB",100,"L75_N50",0.382189102510076,0.382189102510076,0
"539","long_slow","R_unadjusted","HighSigmaR","L75","N50","SSB0",100,"L75_N50",0.285277749462552,0.285277749462552,0
"540","long_slow","R_unadjusted","LowSigmaR","L100","perfect","F",100,"data-rich",-0.00392889483667618,0.0264475067843362,0
"541","long_slow","R_unadjusted","LowSigmaR","L100","perfect","F",100,"perfect",-0.0083726577984617,0.0771419578038819,0
"542","long_slow","R_unadjusted","LowSigmaR","L100","perfect","Fraction of unfished",100,"data-rich",-0.0392071432791914,0.0470678322612319,0
"543","long_slow","R_unadjusted","LowSigmaR","L100","perfect","Fraction of unfished",100,"perfect",-0.0391020388904769,0.0878327616191237,0
"544","long_slow","R_unadjusted","LowSigmaR","L100","perfect","OFL",100,"data-rich",0.00568852727732122,0.029405322068879,0
"545","long_slow","R_unadjusted","LowSigmaR","L100","perfect","OFL",100,"perfect",0.00625896627214878,0.076119849182464,0
"546","long_slow","R_unadjusted","LowSigmaR","L100","perfect","Recruit",100,"data-rich",0.0985439049635668,0.314280814385326,0
"547","long_slow","R_unadjusted","LowSigmaR","L100","perfect","Recruit",100,"perfect",0.119264005417226,0.285878708322029,0
"548","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SPR",100,"data-rich",0.00325058172441994,0.0163796695176403,0
"549","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SPR",100,"perfect",0.00338913433117428,0.0431979513867052,0
"550","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB",100,"data-rich",0.00465482397202304,0.0278079992976627,0
"551","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB",100,"perfect",0.00657425426678097,0.0729848227682696,0
"552","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB0",100,"data-rich",0.038304010848613,0.0490953571555376,0
"553","long_slow","R_unadjusted","LowSigmaR","L100","perfect","SSB0",100,"perfect",0.042367659404861,0.0471391249869718,0
"554","long_slow","R_unadjusted","LowSigmaR","L1","N200","F",100,"L1_N200",1.02221051256024,1.02221051256024,0
"555","long_slow","R_unadjusted","LowSigmaR","L1","N200","Fraction of unfished",100,"L1_N200",-0.581075267954198,0.628294765346739,0
"556","long_slow","R_unadjusted","LowSigmaR","L1","N200","OFL",100,"L1_N200",-0.536987071203503,0.636107486255711,0
"557","long_slow","R_unadjusted","LowSigmaR","L1","N200","Recruit",100,"L1_N200",-0.211044151840623,0.411516790116979,0
"558","long_slow","R_unadjusted","LowSigmaR","L1","N200","SPR",100,"L1_N200",-0.428841936041758,0.434365370102509,0
"559","long_slow","R_unadjusted","LowSigmaR","L1","N200","SSB",100,"L1_N200",-0.577179533056478,0.706172574436555,0
"560","long_slow","R_unadjusted","LowSigmaR","L1","N200","SSB0",100,"L1_N200",0.00883396880336549,0.110141712298722,0
"561","long_slow","R_unadjusted","LowSigmaR","L1","N50","F",100,"L1_N50",-0.02375594992921,0.402973095240598,4
"562","long_slow","R_unadjusted","LowSigmaR","L1","N50","Fraction of unfished",100,"L1_N50",-0.0194963932900603,0.359167379718359,4
"563","long_slow","R_unadjusted","LowSigmaR","L1","N50","OFL",100,"L1_N50",0.0695344690443001,0.403776001500364,4
"564","long_slow","R_unadjusted","LowSigmaR","L1","N50","Recruit",100,"L1_N50",0.184037846008409,0.372897432366348,4
"565","long_slow","R_unadjusted","LowSigmaR","L1","N50","SPR",100,"L1_N50",0.0372500157222817,0.221003199484309,4
"566","long_slow","R_unadjusted","LowSigmaR","L1","N50","SSB",100,"L1_N50",0.0260908555215453,0.437008954397699,4
"567","long_slow","R_unadjusted","LowSigmaR","L1","N50","SSB0",100,"L1_N50",0.080596078143916,0.100826702798168,4
"568","long_slow","R_unadjusted","LowSigmaR","L10","N200","F",100,"L10_N200",0.130032595451727,0.188653777255792,0
"569","long_slow","R_unadjusted","LowSigmaR","L10","N200","Fraction of unfished",100,"L10_N200",-0.230966136111921,0.247376125795674,0
"570","long_slow","R_unadjusted","LowSigmaR","L10","N200","OFL",100,"L10_N200",-0.125253648736331,0.17820583039855,0
"571","long_slow","R_unadjusted","LowSigmaR","L10","N200","Recruit",100,"L10_N200",0.130888016013669,0.283813688452372,0
"572","long_slow","R_unadjusted","LowSigmaR","L10","N200","SPR",100,"L10_N200",-0.080679870762845,0.115186348342871,0
"573","long_slow","R_unadjusted","LowSigmaR","L10","N200","SSB",100,"L10_N200",-0.162655990260682,0.208484306824654,0
"574","long_slow","R_unadjusted","LowSigmaR","L10","N200","SSB0",100,"L10_N200",0.0626475334638252,0.0669362403462577,0
"575","long_slow","R_unadjusted","LowSigmaR","L10","N50","F",100,"L10_N50",-0.0241802512923239,0.158284392598817,0
"576","long_slow","R_unadjusted","LowSigmaR","L10","N50","Fraction of unfished",100,"L10_N50",-0.0656119363341009,0.145464360634437,0
"577","long_slow","R_unadjusted","LowSigmaR","L10","N50","OFL",100,"L10_N50",0.0380069148346329,0.159056522345902,0
"578","long_slow","R_unadjusted","LowSigmaR","L10","N50","Recruit",100,"L10_N50",0.234885887960637,0.300667713659438,0
"579","long_slow","R_unadjusted","LowSigmaR","L10","N50","SPR",100,"L10_N50",0.0182388293189109,0.0919910697440413,0
"580","long_slow","R_unadjusted","LowSigmaR","L10","N50","SSB",100,"L10_N50",0.0225995587260777,0.200609120869309,0
"581","long_slow","R_unadjusted","LowSigmaR","L10","N50","SSB0",100,"L10_N50",0.10032676407359,0.10032676407359,0
"582","long_slow","R_unadjusted","LowSigmaR","L20","N200","F",100,"L20_N200",0.0658536495843948,0.109183871331611,0
"583","long_slow","R_unadjusted","LowSigmaR","L20","N200","Fraction of unfished",100,"L20_N200",-0.130999310056114,0.136971653034112,0
"584","long_slow","R_unadjusted","LowSigmaR","L20","N200","OFL",100,"L20_N200",-0.0668870972311836,0.115043984078617,0
"585","long_slow","R_unadjusted","LowSigmaR","L20","N200","Recruit",100,"L20_N200",0.15864624964768,0.300180252984198,0
"586","long_slow","R_unadjusted","LowSigmaR","L20","N200","SPR",100,"L20_N200",-0.0423695836739827,0.0638295154392805,0
"587","long_slow","R_unadjusted","LowSigmaR","L20","N200","SSB",100,"L20_N200",-0.0792541653341164,0.122604838731737,0
"588","long_slow","R_unadjusted","LowSigmaR","L20","N200","SSB0",100,"L20_N200",0.0799724432400611,0.0799724432400611,0
"589","long_slow","R_unadjusted","LowSigmaR","L20","N50","F",100,"L20_N50",-0.00395607596906061,0.143445708878235,0
"590","long_slow","R_unadjusted","LowSigmaR","L20","N50","Fraction of unfished",100,"L20_N50",-0.0497450992910282,0.146063772013868,0
"591","long_slow","R_unadjusted","LowSigmaR","L20","N50","OFL",100,"L20_N50",0.011510170643218,0.153312548758558,0
"592","long_slow","R_unadjusted","LowSigmaR","L20","N50","Recruit",100,"L20_N50",0.195806115365122,0.299169298064245,0
"593","long_slow","R_unadjusted","LowSigmaR","L20","N50","SPR",100,"L20_N50",0.00484442802339486,0.0878983633104836,0
"594","long_slow","R_unadjusted","LowSigmaR","L20","N50","SSB",100,"L20_N50",0.0178977164528198,0.152650165958061,0
"595","long_slow","R_unadjusted","LowSigmaR","L20","N50","SSB0",100,"L20_N50",0.0843384602345417,0.0843384602345417,0
"596","long_slow","R_unadjusted","LowSigmaR","L20","Ndecline","F",100,"L20_Ndecline",-0.0668065369814887,0.126322343950871,0
"597","long_slow","R_unadjusted","LowSigmaR","L20","Ndecline","Fraction of unfished",100,"L20_Ndecline",-0.00106386224009732,0.103044712443797,0
"598","long_slow","R_unadjusted","LowSigmaR","L20","Ndecline","OFL",100,"L20_Ndecline",0.0869466087293284,0.146752594977212,0
"599","long_slow","R_unadjusted","LowSigmaR","L20","Ndecline","Recruit",100,"L20_Ndecline",0.200185509449563,0.3133264014378,0
"600","long_slow","R_unadjusted","LowSigmaR","L20","Ndecline","SPR",100,"L20_Ndecline",0.0470322228161752,0.0767011508710145,0
"601","long_slow","R_unadjusted","LowSigmaR","L20","Ndecline","SSB",100,"L20_Ndecline",0.0898051155182052,0.148969036920039,0
"602","long_slow","R_unadjusted","LowSigmaR","L20","Ndecline","SSB0",100,"L20_Ndecline",0.0989489260766436,0.0989489260766436,0
"603","long_slow","R_unadjusted","LowSigmaR","L75","N200","F",100,"L75_N200",0.0668114897380358,0.115218661501126,0
"604","long_slow","R_unadjusted","LowSigmaR","L75","N200","Fraction of unfished",100,"L75_N200",-0.100620047316989,0.114952598741905,0
"605","long_slow","R_unadjusted","LowSigmaR","L75","N200","OFL",100,"L75_N200",-0.0667671409893815,0.114681299131322,0
"606","long_slow","R_unadjusted","LowSigmaR","L75","N200","Recruit",100,"L75_N200",0.0971810736518851,0.270707700515814,0
"607","long_slow","R_unadjusted","LowSigmaR","L75","N200","SPR",100,"L75_N200",-0.0398599144707879,0.0644269621407458,0
"608","long_slow","R_unadjusted","LowSigmaR","L75","N200","SSB",100,"L75_N200",-0.0673725796449259,0.111939429860392,0
"609","long_slow","R_unadjusted","LowSigmaR","L75","N200","SSB0",100,"L75_N200",0.0364605941768879,0.0513018450201407,0
"610","long_slow","R_unadjusted","LowSigmaR","L75","N50","F",100,"L75_N50",-0.0867234951592966,0.127724876749835,0
"611","long_slow","R_unadjusted","LowSigmaR","L75","N50","Fraction of unfished",100,"L75_N50",0.031485555057531,0.102865702353048,0
"612","long_slow","R_unadjusted","LowSigmaR","L75","N50","OFL",100,"L75_N50",0.103229143298686,0.154076618231458,0
"613","long_slow","R_unadjusted","LowSigmaR","L75","N50","Recruit",100,"L75_N50",0.185051214494976,0.315065464986527,0
"614","long_slow","R_unadjusted","LowSigmaR","L75","N50","SPR",100,"L75_N50",0.0567603845670084,0.0861836519715741,0
"615","long_slow","R_unadjusted","LowSigmaR","L75","N50","SSB",100,"L75_N50",0.119792598594654,0.158304638665647,0
"616","long_slow","R_unadjusted","LowSigmaR","L75","N50","SSB0",100,"L75_N50",0.0885424123274696,0.0885424123274696,0
"617","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","F",100,"data-rich",0.00189790577481885,0.0227011118345478,0
"618","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","F",100,"perfect",-0.123119788650206,0.24016264719662,0
"619","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","Fraction of unfished",100,"data-rich",-0.0225378934167006,0.0868363397762592,0
"620","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","Fraction of unfished",100,"perfect",0.0834350224729844,0.198440116112015,0
"621","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","OFL",100,"data-rich",-0.00195208674341046,0.0243753849590803,0
"622","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","OFL",100,"perfect",0.155716637558359,0.267872431870134,0
"623","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","Recruit",100,"data-rich",0.0249671872401449,0.06728526250671,0
"624","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","Recruit",100,"perfect",0.208684306430826,0.321934595145834,0
"625","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SPR",100,"data-rich",-0.000677212242760738,0.0132360698117911,0
"626","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SPR",100,"perfect",0.0748672142328567,0.13428896578774,0
"627","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SSB",100,"data-rich",-0.00125814649957919,0.0241737396203974,0
"628","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SSB",100,"perfect",0.140366113801684,0.241586017756828,0
"629","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SSB0",100,"data-rich",0.0205346354307563,0.0777302115457447,0
"630","short_fast","R_biasadjusted","HighSigmaR","L100","perfect","SSB0",100,"perfect",0.0308633834694946,0.0804866859636784,0
"631","short_fast","R_biasadjusted","HighSigmaR","L1","N200","F",100,"L1_N200",0.0511223500583998,0.405010249449611,9
"632","short_fast","R_biasadjusted","HighSigmaR","L1","N200","Fraction of unfished",100,"L1_N200",-0.123018600637521,0.278527639858505,9
"633","short_fast","R_biasadjusted","HighSigmaR","L1","N200","OFL",100,"L1_N200",-0.0863445010184571,0.412593629322975,9
"634","short_fast","R_biasadjusted","HighSigmaR","L1","N200","Recruit",100,"L1_N200",0.433993154898525,0.572713218062453,9
"635","short_fast","R_biasadjusted","HighSigmaR","L1","N200","SPR",100,"L1_N200",-0.0264296327210407,0.22114988899902,9
"636","short_fast","R_biasadjusted","HighSigmaR","L1","N200","SSB",100,"L1_N200",-0.0444497778703469,0.44571513541423,9
"637","short_fast","R_biasadjusted","HighSigmaR","L1","N200","SSB0",100,"L1_N200",-0.0165275748886364,0.129757186784252,9
"638","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F",100,"L1_N50",-0.0872290249611507,0.672974651307151,13
"639","short_fast","R_biasadjusted","HighSigmaR","L1","N50","Fraction of unfished",100,"L1_N50",0.0552152958397107,0.516691964504317,13
"640","short_fast","R_biasadjusted","HighSigmaR","L1","N50","OFL",100,"L1_N50",0.000464347813846134,0.614739016264533,13
"641","short_fast","R_biasadjusted","HighSigmaR","L1","N50","Recruit",100,"L1_N50",0.656524481117175,0.676918576599557,13
"642","short_fast","R_biasadjusted","HighSigmaR","L1","N50","SPR",100,"L1_N50",0.0389633725749329,0.364429064674252,13
"643","short_fast","R_biasadjusted","HighSigmaR","L1","N50","SSB",100,"L1_N50",0.073483378598595,0.693078897058685,13
"644","short_fast","R_biasadjusted","HighSigmaR","L1","N50","SSB0",100,"L1_N50",0.0350231744485925,0.203663501596061,13
"645","short_fast","R_biasadjusted","HighSigmaR","L10","N200","F",100,"L10_N200",-0.0147795566353271,0.33022746774719,0
"646","short_fast","R_biasadjusted","HighSigmaR","L10","N200","Fraction of unfished",100,"L10_N200",-0.0584897051274741,0.309758514577792,0
"647","short_fast","R_biasadjusted","HighSigmaR","L10","N200","OFL",100,"L10_N200",0.0457004299915661,0.345488985069296,0
"648","short_fast","R_biasadjusted","HighSigmaR","L10","N200","Recruit",100,"L10_N200",0.449228808834851,0.572727392687014,0
"649","short_fast","R_biasadjusted","HighSigmaR","L10","N200","SPR",100,"L10_N200",0.0120661639259376,0.184706016465628,0
"650","short_fast","R_biasadjusted","HighSigmaR","L10","N200","SSB",100,"L10_N200",-0.000613028777231113,0.315016980355786,0
"651","short_fast","R_biasadjusted","HighSigmaR","L10","N200","SSB0",100,"L10_N200",0.00292273079766996,0.0903217370917419,0
"652","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F",100,"L10_N50",-0.0857732454055635,0.412032055936193,0
"653","short_fast","R_biasadjusted","HighSigmaR","L10","N50","Fraction of unfished",100,"L10_N50",0.10036400532519,0.325178401728577,0
"654","short_fast","R_biasadjusted","HighSigmaR","L10","N50","OFL",100,"L10_N50",0.119226091348341,0.430967286801782,0
