"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"84","long_fast","R_unadjusted","HighSigmaR","L75","N200","SSB0",100,0.202542963378614,0.202542963378614,1
"85","long_fast","R_unadjusted","LowSigmaR","L1","N200","Depletion",100,0.0543335866262571,0.22561636751423,1
"86","long_fast","R_unadjusted","LowSigmaR","L1","N200","F",100,-0.135407802323455,0.279438173180771,1
"87","long_fast","R_unadjusted","LowSigmaR","L1","N200","OFL",100,0.146272532290465,0.319044021686438,1
"88","long_fast","R_unadjusted","LowSigmaR","L1","N200","Recruit",100,0.217087840789829,0.370161654823807,1
"89","long_fast","R_unadjusted","LowSigmaR","L1","N200","SPR",100,0.0723715343307703,0.161394553687829,1
"90","long_fast","R_unadjusted","LowSigmaR","L1","N200","SSB",100,0.188429459553306,0.363420618679595,1
"91","long_fast","R_unadjusted","LowSigmaR","L1","N200","SSB0",100,0.122215165286453,0.122215165286453,1
"92","long_fast","R_unadjusted","LowSigmaR","L10","N200","Depletion",100,-0.0904791412495237,0.12667401271397,1
"93","long_fast","R_unadjusted","LowSigmaR","L10","N200","F",100,0.030090408423468,0.13255064279562,1
"94","long_fast","R_unadjusted","LowSigmaR","L10","N200","OFL",100,-0.0146058329322968,0.137742622872465,1
"95","long_fast","R_unadjusted","LowSigmaR","L10","N200","Recruit",100,0.132276527849512,0.25263821370034,1
"96","long_fast","R_unadjusted","LowSigmaR","L10","N200","SPR",100,-0.0125907858977213,0.0713465398017721,1
"97","long_fast","R_unadjusted","LowSigmaR","L10","N200","SSB",100,-0.0337996449388112,0.135561370218676,1
"98","long_fast","R_unadjusted","LowSigmaR","L10","N200","SSB0",100,0.076224155685595,0.076224155685595,1
"99","long_fast","R_unadjusted","LowSigmaR","L20","N200","Depletion",100,-0.0634275735682287,0.105977444349694,1
"100","long_fast","R_unadjusted","LowSigmaR","L20","N200","F",100,-0.0206775120338341,0.125942968744857,1
"101","long_fast","R_unadjusted","LowSigmaR","L20","N200","OFL",100,0.0272174341649978,0.145634282762384,1
"102","long_fast","R_unadjusted","LowSigmaR","L20","N200","Recruit",100,0.158165706328008,0.286708685180966,1
"103","long_fast","R_unadjusted","LowSigmaR","L20","N200","SPR",100,0.0136064282868563,0.0698735777733303,1
"104","long_fast","R_unadjusted","LowSigmaR","L20","N200","SSB",100,0.0198279211426004,0.129314961905429,1
"105","long_fast","R_unadjusted","LowSigmaR","L20","N200","SSB0",100,0.0831519426784977,0.0831519426784977,1
"106","long_fast","R_unadjusted","LowSigmaR","L75","N200","Depletion",100,-0.0669928952833361,0.105969930102789,1
"107","long_fast","R_unadjusted","LowSigmaR","L75","N200","F",100,0.0223263845632232,0.117198975134194,1
"108","long_fast","R_unadjusted","LowSigmaR","L75","N200","OFL",100,-0.0158809316568308,0.122671099983081,1
"109","long_fast","R_unadjusted","LowSigmaR","L75","N200","Recruit",100,0.102742106896514,0.244253548674321,1
"110","long_fast","R_unadjusted","LowSigmaR","L75","N200","SPR",100,-0.00582451270675244,0.0615314690154254,1
"111","long_fast","R_unadjusted","LowSigmaR","L75","N200","SSB",100,-0.0137710693729944,0.11904287896559,1
"112","long_fast","R_unadjusted","LowSigmaR","L75","N200","SSB0",100,0.0419181984670691,0.0532579405943036,1
"113","long_slow","R_biasadjusted","HighSigmaR","L1","N200","Depletion",100,0.0647466050709006,0.526432373499726,1
"114","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F",100,-0.0761885198311233,0.54377075531648,1
"115","long_slow","R_biasadjusted","HighSigmaR","L1","N200","OFL",100,0.0682575879828933,0.568115167275317,1
"116","long_slow","R_biasadjusted","HighSigmaR","L1","N200","Recruit",100,0.409691259871454,0.663505775895535,1
"117","long_slow","R_biasadjusted","HighSigmaR","L1","N200","SPR",100,0.0392290579208855,0.361965245896485,1
"118","long_slow","R_biasadjusted","HighSigmaR","L1","N200","SSB",100,0.0480213878028252,0.629047046080832,1
"119","long_slow","R_biasadjusted","HighSigmaR","L1","N200","SSB0",100,0.0269382790425458,0.141813660868599,1
