"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"214","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F1","Recruit",100,0.163534317052571,0.270844754078021,1
"215","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F1","SPR",100,0.0306948069303819,0.0933618561725678,1
"216","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F1","SSB",100,0.0458898913774224,0.184076685538535,1
"217","long_slow","R_biasadjusted","LowSigmaR","L10","N50","F1","SSB0",100,0.016440711161404,0.0511838755158303,1
"218","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F1","Depletion",100,0.0435159516828608,0.123749431831289,1
"219","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F1","F",100,-0.0171143157444629,0.148910130150349,1
"220","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F1","OFL",100,0.0226720561367014,0.157233858623859,1
"221","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F1","Recruit",100,0.131810823139867,0.263786813389121,1
"222","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F1","SPR",100,0.0133865401547074,0.0863398921451482,1
"223","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F1","SSB",100,0.0296097921391148,0.158539852545537,1
"224","long_slow","R_biasadjusted","LowSigmaR","L20","N50","F1","SSB0",100,0.00186861404157805,0.0425755377061459,1
"225","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F1","Depletion",100,0.131368889102744,0.161018892749962,1
"226","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F1","F",100,-0.113742282038052,0.146074425142307,1
"227","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F1","OFL",100,0.143163581772231,0.165122885955864,1
"228","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F1","Recruit",100,0.138032339325247,0.301166054109752,1
"229","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F1","SPR",100,0.0774636815294637,0.0923025674485882,1
"230","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F1","SSB",100,0.161698167144466,0.178823326296444,1
"231","long_slow","R_biasadjusted","LowSigmaR","L75","N50","F1","SSB0",100,0.0256079724478214,0.0473034805585111,1
"232","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","Depletion",100,-0.223607893359652,0.518135306333777,1
"233","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","F",100,-0.0071575693583008,0.603540897387096,1
"234","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","OFL",100,0.0536611072157736,0.589577851591535,1
"235","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","Recruit",100,0.797784303208974,0.847952022724524,1
